foodId,foodName,calories,protein,fat,carbs,category
11049_1670,＜畜肉類＞うし［乳用肥育牛肉］もも皮下脂肪なし焼き,227,28,13.2,0.6,11
11051_1671,＜畜肉類＞うし［乳用肥育牛肉］もも赤肉生,130,21.9,4.9,0.4,11
11052_1672,＜畜肉類＞うし［乳用肥育牛肉］もも脂身生,594,5.1,64.1,0.2,11
11053_1673,＜畜肉類＞うし［乳用肥育牛肉］そともも脂身つき生,220,18.2,16.3,0.6,11
11054_1674,＜畜肉類＞うし［乳用肥育牛肉］そともも皮下脂肪なし生,179,19.6,11.1,0.6,11
11055_1675,＜畜肉類＞うし［乳用肥育牛肉］そともも赤肉生,131,21.3,5,0.7,11
11056_1676,＜畜肉類＞うし［乳用肥育牛肉］ランプ脂身つき生,234,18.6,17.8,0.6,11
11057_1677,＜畜肉類＞うし［乳用肥育牛肉］ランプ皮下脂肪なし生,203,19.7,13.9,0.6,11
11058_1678,＜畜肉類＞うし［乳用肥育牛肉］ランプ赤肉生,142,22,6.1,0.7,11
11059_1679,＜畜肉類＞うし［乳用肥育牛肉］ヒレ赤肉生,177,20.8,11.2,0.5,11
11253_1680,＜畜肉類＞うし［乳用肥育牛肉］ヒレ赤肉焼き,238,27.2,15.2,0.4,11
11254_1681,＜畜肉類＞うし［交雑牛肉］リブロース脂身つき生,489,12,51.8,0.3,11
11256_1682,＜畜肉類＞うし［交雑牛肉］リブロース脂身つきゆで,540,13.2,56.5,0.1,11
11255_1683,＜畜肉類＞うし［交雑牛肉］リブロース脂身つき焼き,575,14.5,60.1,0.2,11
11257_1684,＜畜肉類＞うし［交雑牛肉］リブロース皮下脂肪なし生,438,13.6,45.2,0.3,11
11258_1685,＜畜肉類＞うし［交雑牛肉］リブロース赤肉生,338,16.7,32.3,0.4,11
11259_1686,＜畜肉類＞うし［交雑牛肉］リブロース脂身生,759,3.6,86.7,0,11
11260_1687,＜畜肉類＞うし［交雑牛肉］ばら脂身つき生,445,12.2,44.4,0.3,11
11261_1688,＜畜肉類＞うし［交雑牛肉］もも脂身つき生,312,16.4,28.9,0.4,11
11262_1689,＜畜肉類＞うし［交雑牛肉］もも皮下脂肪なし生,250,18.3,21.6,0.4,11
11264_1690,＜畜肉類＞うし［交雑牛肉］もも皮下脂肪なしゆで,331,25.7,28.2,0.2,11
11263_1691,＜畜肉類＞うし［交雑牛肉］もも皮下脂肪なし焼き,313,25,27.6,0.5,11
11265_1692,＜畜肉類＞うし［交雑牛肉］もも赤肉生,222,19.3,17.5,0.5,11
11266_1693,＜畜肉類＞うし［交雑牛肉］もも脂身生,682,4.8,75.8,0.1,11
11267_1694,＜畜肉類＞うし［交雑牛肉］ヒレ赤肉生,229,19,18,0.4,11
11060_1695,＜畜肉類＞うし［輸入牛肉］かた脂身つき生,160,19,10.6,0.1,11
11061_1696,＜畜肉類＞うし［輸入牛肉］かた皮下脂肪なし生,138,19.6,7.8,0.1,11
11062_1697,＜畜肉類＞うし［輸入牛肉］かた赤肉生,114,20.4,4.6,0.1,11
11063_1698,＜畜肉類＞うし［輸入牛肉］かた脂身生,537,7.1,60.5,0,11
11064_1699,＜畜肉類＞うし［輸入牛肉］かたロース脂身つき生,221,17.9,17.4,0.1,11
11065_1700,＜畜肉類＞うし［輸入牛肉］かたロース皮下脂肪なし生,219,18,17.1,0.1,11
11066_1701,＜畜肉類＞うし［輸入牛肉］かたロース赤肉生,160,19.7,9.5,0.1,11
11067_1702,＜畜肉類＞うし［輸入牛肉］リブロース脂身つき生,212,20.1,15.4,0.4,11
11269_1703,＜畜肉類＞うし［輸入牛肉］リブロース脂身つきゆで,307,25.8,23.9,0.1,11
11268_1704,＜畜肉類＞うし［輸入牛肉］リブロース脂身つき焼き,306,25,23.9,0.3,11
11068_1705,＜畜肉類＞うし［輸入牛肉］リブロース皮下脂肪なし生,203,20.3,14.4,0.4,11
11069_1706,＜畜肉類＞うし［輸入牛肉］リブロース赤肉生,163,21.7,9.1,0.4,11
11070_1707,＜畜肉類＞うし［輸入牛肉］リブロース脂身生,653,5.7,73.1,0.1,11
11071_1708,＜畜肉類＞うし［輸入牛肉］サーロイン脂身つき生,273,17.4,23.7,0.4,11
11072_1709,＜畜肉類＞うし［輸入牛肉］サーロイン皮下脂肪なし生,218,19.1,16.5,0.4,11
11073_1710,＜畜肉類＞うし［輸入牛肉］サーロイン赤肉生,127,22,4.4,0.5,11
11074_1711,＜畜肉類＞うし［輸入牛肉］ばら脂身つき生,338,14.4,32.9,0.2,11
11075_1712,＜畜肉類＞うし［輸入牛肉］もも脂身つき生,148,19.6,8.6,0.4,11
11076_1713,＜畜肉類＞うし［輸入牛肉］もも皮下脂肪なし生,133,20,6.7,0.4,11
11271_1714,＜畜肉類＞うし［輸入牛肉］もも皮下脂肪なしゆで,204,30,11,0.2,11
11270_1715,＜畜肉類＞うし［輸入牛肉］もも皮下脂肪なし焼き,205,28,14.1,0.4,11
11077_1716,＜畜肉類＞うし［輸入牛肉］もも赤肉生,117,21.2,4.3,0.4,11
11078_1717,＜畜肉類＞うし［輸入牛肉］もも脂身生,580,6.3,64.4,0.2,11
11079_1718,＜畜肉類＞うし［輸入牛肉］そともも脂身つき生,197,18.7,14.3,0.3,11
11080_1719,＜畜肉類＞うし［輸入牛肉］そともも皮下脂肪なし生,178,19.3,11.9,0.3,11
11081_1720,＜畜肉類＞うし［輸入牛肉］そともも赤肉生,117,21.2,3.9,0.3,11
11082_1721,＜畜肉類＞うし［輸入牛肉］ランプ脂身つき生,214,18.4,16.4,0.4,11
11083_1722,＜畜肉類＞うし［輸入牛肉］ランプ皮下脂肪なし生,174,19.7,11.1,0.5,11
11084_1723,＜畜肉類＞うし［輸入牛肉］ランプ赤肉生,112,21.6,3,0.5,11
11085_1724,＜畜肉類＞うし［輸入牛肉］ヒレ赤肉生,123,20.5,4.8,0.3,11
11086_1725,＜畜肉類＞うし［子牛肉］リブロース皮下脂肪なし生,94,21.7,0.9,0.3,11
11087_1726,＜畜肉類＞うし［子牛肉］ばら皮下脂肪なし生,113,20.9,3.6,0,11
11088_1727,＜畜肉類＞うし［子牛肉］もも皮下脂肪なし生,107,21.2,2.7,0.2,11
11089_1728,＜畜肉類＞うし［ひき肉］生,251,17.1,21.1,0.3,11
11272_1729,＜畜肉類＞うし［ひき肉］焼き,280,25.9,21.3,0.4,11
11090_1730,＜畜肉類＞うし［副生物］舌生,318,13.3,31.8,0.2,11
11273_1731,＜畜肉類＞うし［副生物］舌焼き,401,20.2,37.1,0.2,11
11091_1732,＜畜肉類＞うし［副生物］心臓生,128,16.5,7.6,0.1,11
11092_1733,＜畜肉類＞うし［副生物］肝臓生,119,19.6,3.7,3.7,11
11093_1734,＜畜肉類＞うし［副生物］じん臓生,118,16.7,6.4,0.2,11
11094_1735,＜畜肉類＞うし［副生物］第一胃ゆで,166,24.5,8.4,0,11
11095_1736,＜畜肉類＞うし［副生物］第二胃ゆで,186,12.4,15.7,0,11
11096_1737,＜畜肉類＞うし［副生物］第三胃生,57,11.7,1.3,0,11
11097_1738,＜畜肉類＞うし［副生物］第四胃ゆで,308,11.1,30,0,11
11098_1739,＜畜肉類＞うし［副生物］小腸生,268,9.9,26.1,0,11
11099_1740,＜畜肉類＞うし［副生物］大腸生,150,9.3,13,0,11
11100_1741,＜畜肉類＞うし［副生物］直腸生,106,11.6,7,0,11
11101_1742,＜畜肉類＞うし［副生物］腱ゆで,157,31,5.1,0,11
11102_1743,＜畜肉類＞うし［副生物］子宮ゆで,95,18.4,3,0,11
11103_1744,＜畜肉類＞うし［副生物］尾生,440,11.6,47.1,0,11
11274_1745,＜畜肉類＞うし［副生物］横隔膜生,288,14.8,27.3,0.3,11
11296_1746,＜畜肉類＞うし［副生物］横隔膜ゆで,414,21.3,36.7,0.2,11
11297_1747,＜畜肉類＞うし［副生物］横隔膜焼き,401,21.1,37.2,0.3,11
11104_1748,＜畜肉類＞うし［加工品］ローストビーフ,190,21.7,11.7,0.9,11
11105_1749,＜畜肉類＞うし［加工品］コンビーフ缶詰,191,19.8,13,1.7,11
11106_1750,＜畜肉類＞うし［加工品］味付け缶詰,156,19.2,4.4,9.9,11
11107_1751,＜畜肉類＞うし［加工品］ビーフジャーキー,304,54.8,7.8,6.4,11
11108_1752,＜畜肉類＞うし［加工品］スモークタン,273,18.1,23,0.9,11
11109_1753,＜畜肉類＞うま肉赤肉生,102,20.1,2.5,0.3,11
11110_1754,＜畜肉類＞くじら肉赤肉生,100,24.1,0.4,0.2,11
11111_1755,＜畜肉類＞くじらうねす生,328,18.8,31.4,0.2,11
11112_1756,＜畜肉類＞くじら本皮生,577,9.7,68.8,0.2,11
11113_1757,＜畜肉類＞くじらさらしくじら,28,5.3,0.9,0,11
11114_1758,＜畜肉類＞しかあかしか赤肉生,102,22.3,1.5,0.5,11
11275_1759,＜畜肉類＞しかにほんじか赤肉生,119,23.9,4,0.3,11
11294_1760,＜畜肉類＞しかにほんじかえぞしか赤肉生,126,22.6,5.2,0.6,11
11295_1761,＜畜肉類＞しかにほんじかきゅうしゅうじか赤肉生,107,22.6,2.5,0.1,11
11311_1761-1,＜畜肉類＞しかにほんじかほんしゅうじか赤肉生,90,21.4,1,0.1,11
11115_1762,＜畜肉類＞ぶた［大型種肉］かた脂身つき生,201,18.5,14.6,0.2,11
11116_1763,＜畜肉類＞ぶた［大型種肉］かた皮下脂肪なし生,158,19.7,9.3,0.2,11
11117_1764,＜畜肉類＞ぶた［大型種肉］かた赤肉生,114,20.9,3.8,0.2,11
11118_1765,＜畜肉類＞ぶた［大型種肉］かた脂身生,663,5.3,72.4,0,11
11119_1766,＜畜肉類＞ぶた［大型種肉］かたロース脂身つき生,237,17.1,19.2,0.1,11
11120_1767,＜畜肉類＞ぶた［大型種肉］かたロース皮下脂肪なし生,212,17.8,16,0.1,11
11121_1768,＜畜肉類＞ぶた［大型種肉］かたロース赤肉生,146,19.7,7.8,0.1,11
11122_1769,＜畜肉類＞ぶた［大型種肉］かたロース脂身生,644,5.4,70.7,0,11
11123_1770,＜畜肉類＞ぶた［大型種肉］ロース脂身つき生,248,19.3,19.2,0.2,11
11125_1771,＜畜肉類＞ぶた［大型種肉］ロース脂身つきゆで,299,23.9,24.1,0.3,11
11124_1772,＜畜肉類＞ぶた［大型種肉］ロース脂身つき焼き,310,26.7,22.7,0.3,11
11276_1773,＜畜肉類＞ぶた［大型種肉］ロース脂身つきとんかつ,429,22,35.9,9.8,11
11126_1774,＜畜肉類＞ぶた［大型種肉］ロース皮下脂肪なし生,190,21.1,11.9,0.3,11
11127_1775,＜畜肉類＞ぶた［大型種肉］ロース赤肉生,140,22.7,5.6,0.3,11
11128_1776,＜畜肉類＞ぶた［大型種肉］ロース脂身生,695,5.1,76.3,0,11
11129_1777,＜畜肉類＞ぶた［大型種肉］ばら脂身つき生,366,14.4,35.4,0.1,11
11277_1778,＜畜肉類＞ぶた［大型種肉］ばら脂身つき焼き,444,19.6,43.9,0.1,11
11130_1779,＜畜肉類＞ぶた［大型種肉］もも脂身つき生,171,20.5,10.2,0.2,11
11131_1780,＜畜肉類＞ぶた［大型種肉］もも皮下脂肪なし生,138,21.5,6,0.2,11
11133_1781,＜畜肉類＞ぶた［大型種肉］もも皮下脂肪なしゆで,185,28.9,8.1,0.3,11
11132_1782,＜畜肉類＞ぶた［大型種肉］もも皮下脂肪なし焼き,186,30.2,7.6,0.3,11
11134_1783,＜畜肉類＞ぶた［大型種肉］もも赤肉生,119,22.1,3.6,0.2,11
11135_1784,＜畜肉類＞ぶた［大型種肉］もも脂身生,611,6.5,67.6,0,11
11136_1785,＜畜肉類＞ぶた［大型種肉］そともも脂身つき生,221,18.8,16.5,0.2,11
11137_1786,＜畜肉類＞ぶた［大型種肉］そともも皮下脂肪なし生,175,20.2,10.7,0.2,11
11138_1787,＜畜肉類＞ぶた［大型種肉］そともも赤肉生,133,21.4,5.5,0.2,11
11139_1788,＜畜肉類＞ぶた［大型種肉］そともも脂身生,631,6.6,68.1,0,11
11140_1789,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉生,118,22.2,3.7,0.3,11
11278_1790,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉焼き,202,39.3,5.9,0.4,11
11279_1791,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉とんかつ,379,25.1,25.3,14.9,11
11141_1792,＜畜肉類＞ぶた［中型種肉］かた脂身つき生,224,18.3,17.2,0,11
11142_1793,＜畜肉類＞ぶた［中型種肉］かた皮下脂肪なし生,172,19.7,10.8,0,11
11143_1794,＜畜肉類＞ぶた［中型種肉］かた赤肉生,113,21.4,3.5,0,11
11144_1795,＜畜肉類＞ぶた［中型種肉］かた脂身生,698,4.9,75.7,0,11
11145_1796,＜畜肉類＞ぶた［中型種肉］かたロース脂身つき生,241,17.7,19.3,0,11
11146_1797,＜畜肉類＞ぶた［中型種肉］かたロース皮下脂肪なし生,212,18.5,15.7,0,11
11147_1798,＜畜肉類＞ぶた［中型種肉］かたロース赤肉生,140,20.6,6.8,0,11
11148_1799,＜畜肉類＞ぶた［中型種肉］かたロース脂身生,663,5.4,71.9,0,11
11149_1800,＜畜肉類＞ぶた［中型種肉］ロース脂身つき生,275,18.3,22.6,0.2,11
11150_1801,＜畜肉類＞ぶた［中型種肉］ロース皮下脂肪なし生,203,20.6,13.6,0.2,11
11151_1802,＜畜肉類＞ぶた［中型種肉］ロース赤肉生,131,22.9,4.6,0.2,11
11152_1803,＜畜肉類＞ぶた［中型種肉］ロース脂身生,716,4.1,78.3,0,11
11153_1804,＜畜肉類＞ぶた［中型種肉］ばら脂身つき生,398,13.4,40.1,0,11
11154_1805,＜畜肉類＞ぶた［中型種肉］もも脂身つき生,211,19.5,15.1,0.2,11
11155_1806,＜畜肉類＞ぶた［中型種肉］もも皮下脂肪なし生,153,21.3,7.8,0.2,11
11156_1807,＜畜肉類＞ぶた［中型種肉］もも赤肉生,133,21.9,5.3,0.2,11
11157_1808,＜畜肉類＞ぶた［中型種肉］もも脂身生,672,5.2,73.8,0,11
11158_1809,＜畜肉類＞ぶた［中型種肉］そともも脂身つき生,252,18,20.3,0.2,11
11159_1810,＜畜肉類＞ぶた［中型種肉］そともも皮下脂肪なし生,159,21,8.5,0.2,11
11160_1811,＜畜肉類＞ぶた［中型種肉］そともも赤肉生,129,21.9,4.8,0.2,11
11161_1812,＜畜肉類＞ぶた［中型種肉］そともも脂身生,660,4.9,72.5,0,11
11162_1813,＜畜肉類＞ぶた［中型種肉］ヒレ赤肉生,105,22.7,1.7,0.1,11
11163_1814,＜畜肉類＞ぶた［ひき肉］生,209,17.7,17.2,0.1,11
11280_1815,＜畜肉類＞ぶた［ひき肉］焼き,289,25.7,21.5,0.1,11
11312_1815-1,＜畜肉類＞ぶた［副生物］頭部ジョウルミート生,256,17.4,22.3,0.1,11
11313_1815-2,＜畜肉類＞ぶた［副生物］頭部ジョウルミート焼き,351,25,28.6,0.1,11
11164_1816,＜畜肉類＞ぶた［副生物］舌生,205,15.9,16.3,0.1,11
11165_1817,＜畜肉類＞ぶた［副生物］心臓生,118,16.2,7,0.1,11
11166_1818,＜畜肉類＞ぶた［副生物］肝臓生,114,20.4,3.4,2.5,11
11167_1819,＜畜肉類＞ぶた［副生物］じん臓生,96,14.1,5.8,0,11
11168_1820,＜畜肉類＞ぶた［副生物］胃ゆで,111,17.4,5.1,0,11
11169_1821,＜畜肉類＞ぶた［副生物］小腸ゆで,159,14,11.9,0,11
11170_1822,＜畜肉類＞ぶた［副生物］大腸ゆで,166,11.7,13.8,0,11
11171_1823,＜畜肉類＞ぶた［副生物］子宮生,64,14.6,0.9,0,11
11172_1824,＜畜肉類＞ぶた［副生物］豚足ゆで,227,20.1,16.8,0,11
11173_1825,＜畜肉類＞ぶた［副生物］軟骨ゆで,229,17.8,17.9,0,11
11174_1826,＜畜肉類＞ぶた［ハム類］骨付きハム,208,16.7,16.6,0.8,11
11175_1827,＜畜肉類＞ぶた［ハム類］ボンレスハム,115,18.7,4,1.8,11
11176_1828,＜畜肉類＞ぶた［ハム類］ロースハムロースハム,211,18.6,14.5,2,11
11303_1829,＜畜肉類＞ぶた［ハム類］ロースハムゆで,233,19.7,16.6,1.6,11
11304_1830,＜畜肉類＞ぶた［ハム類］ロースハム焼き,240,23.6,15.1,2.4,11
11305_1831,＜畜肉類＞ぶた［ハム類］ロースハムフライ,432,17.3,32.3,20,11
11177_1832,＜畜肉類＞ぶた［ハム類］ショルダーハム,221,16.1,18.2,0.6,11
11181_1833,＜畜肉類＞ぶた［ハム類］生ハム促成,243,24,16.6,0.5,11
11182_1834,＜畜肉類＞ぶた［ハム類］生ハム長期熟成,253,25.7,18.4,0,11
11178_1835,＜畜肉類＞ぶた［プレスハム類］プレスハム,113,15.4,4.5,3.9,11
11180_1836,＜畜肉類＞ぶた［プレスハム類］チョップドハム,132,11.7,4.2,12.7,11
11183_1837,＜畜肉類＞ぶた［ベーコン類］ばらベーコンばらベーコン,244,15.4,19.4,3.2,11
11314_1837-1,＜畜肉類＞ぶた［ベーコン類］ばらベーコンゆで,232,21.6,15.7,1.3,11
11315_1837-2,＜畜肉類＞ぶた［ベーコン類］ばらベーコン焼き,288,24.3,24.9,4.4,11
11316_1837-3,＜畜肉類＞ぶた［ベーコン類］ばらベーコン油いため,271,21.6,18.9,3.7,11
11184_1838,＜畜肉類＞ぶた［ベーコン類］ロースベーコン,202,16.8,14.6,3.2,11
11185_1839,＜畜肉類＞ぶた［ベーコン類］ショルダーベーコン,178,17.2,11.9,2.5,11
11186_1840,＜畜肉類＞ぶた［ソーセージ類］ウインナーソーセージウインナーソーセージ,319,11.5,30.6,3.3,11
11306_1841,＜畜肉類＞ぶた［ソーセージ類］ウインナーソーセージゆで,328,12.1,32,1.4,11
11307_1842,＜畜肉類＞ぶた［ソーセージ類］ウインナーソーセージ焼き,345,13,31.8,2.4,11
11308_1843,＜畜肉類＞ぶた［ソーセージ類］ウインナーソーセージフライ,376,12.8,34.9,4.2,11
11187_1844,＜畜肉類＞ぶた［ソーセージ類］セミドライソーセージ,335,16.9,29.7,2.9,11
11188_1845,＜畜肉類＞ぶた［ソーセージ類］ドライソーセージ,467,26.7,42,2.6,11
11189_1846,＜畜肉類＞ぶた［ソーセージ類］フランクフルトソーセージ,295,12.7,24.7,6.2,11
11190_1847,＜畜肉類＞ぶた［ソーセージ類］ボロニアソーセージ,242,12.5,21,2.9,11
11191_1848,＜畜肉類＞ぶた［ソーセージ類］リオナソーセージ,188,14.9,13.1,3.7,11
11192_1849,＜畜肉類＞ぶた［ソーセージ類］レバーソーセージ,324,14.7,33.5,1.9,11
11193_1850,＜畜肉類＞ぶた［ソーセージ類］混合ソーセージ,231,11.8,22.7,4.7,11
11194_1851,＜畜肉類＞ぶた［ソーセージ類］生ソーセージ,269,14,24.4,0.8,11
11317_1851-1,＜畜肉類＞ぶた［ソーセージ類］ランチョンミート,279,14,23.8,0.7,11
11195_1852,＜畜肉類＞ぶた［その他］焼き豚,166,19.4,8.2,5.1,11
11196_1853,＜畜肉類＞ぶた［その他］レバーペースト,370,12.9,34.7,3.6,11
11197_1854,＜畜肉類＞ぶた［その他］スモークレバー,182,29.6,7.7,2.6,11
11198_1855,＜畜肉類＞ぶた［その他］ゼラチン,347,87.6,0.3,0,11
11199_1856,＜畜肉類＞めんよう［マトン］ロース脂身つき生,192,19.3,15,0.2,11
11281_1857,＜畜肉類＞めんよう［マトン］ロース脂身つき焼き,305,25.8,24.9,0.2,11
11245_1858,＜畜肉類＞めんよう［マトン］ロース皮下脂肪なし生,139,22.2,7.4,0,11
11200_1859,＜畜肉類＞めんよう［マトン］もも脂身つき生,205,18.8,15.3,0.1,11
11201_1860,＜畜肉類＞めんよう［ラム］かた脂身つき生,214,17.1,17.1,0.1,11
11202_1861,＜畜肉類＞めんよう［ラム］ロース脂身つき生,287,15.6,25.9,0.2,11
11282_1862,＜畜肉類＞めんよう［ラム］ロース脂身つき焼き,358,21.8,31.4,0.2,11
11246_1863,＜畜肉類＞めんよう［ラム］ロース皮下脂肪なし生,128,22.3,5.2,0,11
11203_1864,＜畜肉類＞めんよう［ラム］もも脂身つき生,164,20,12,0.3,11
11283_1865,＜畜肉類＞めんよう［ラム］もも脂身つき焼き,267,28.6,20.3,0.3,11
11179_1866,＜畜肉類＞めんよう混合プレスハム,100,14.4,4.1,3,11
11204_1867,＜畜肉類＞やぎ肉赤肉生,99,21.9,1.5,0.2,11
11207_1868,＜鳥肉類＞うずら肉皮つき生,194,20.5,12.9,0.1,11
11239_1869,＜鳥肉類＞がちょうフォアグラゆで,470,8.3,49.9,1.5,11
11208_1870,＜鳥肉類＞かもまがも肉皮なし生,118,23.6,3,0.1,11
11205_1871,＜鳥肉類＞かもあいがも肉皮つき生,304,14.2,29,0.1,11
11206_1872,＜鳥肉類＞かもあひる肉皮つき生,237,14.9,19.8,0.1,11
11247_1873,＜鳥肉類＞かもあひる肉皮なし生,94,20.1,2.2,0.2,11
11284_1874,＜鳥肉類＞かもあひる皮生,448,7.3,45.8,0,11
11209_1875,＜鳥肉類＞きじ肉皮なし生,101,23,1.1,0.1,11
11210_1876,＜鳥肉類＞しちめんちょう肉皮なし生,99,23.5,0.7,0.1,11
11211_1877,＜鳥肉類＞すずめ肉骨・皮つき生,114,18.1,5.9,0.1,11
11212_1878,＜鳥肉類＞にわとり［親・主品目］手羽皮つき生,182,23,10.4,0,11
11213_1879,＜鳥肉類＞にわとり［親・主品目］むね皮つき生,229,19.5,17.2,0,11
